Name,Likelihood,Duplication,Loss,Transfer
group_2706_2,-41.209,1e-07,0.254598,0.50388
group_6804_1,-32.55,1e-07,0.512049,0.117106
kbaZ,-160.688,1e-07,0.216305,0.235979
group_5618_2,-23.9217,1e-07,0.365295,0.461949
qmcA_2,-119.243,1e-07,0.237016,0.526812
ybaK,-76.4986,1e-07,0.063904,0.0708955
acpP_2_1,-9.84565,0.1,0.2,0.1
group_8091,-14.2125,1e-07,0.227122,0.532039
group_6721_2,-14.1963,1e-07,0.237176,0.529744
group_4570,-39.4755,1e-07,0.218542,0.531621
group_7046_1,-23.4579,1e-07,0.502134,0.110584
group_6325_3,-14.2422,1e-07,0.219618,0.533375
group_1776_5,-25.8007,0.0643389,0.169559,0.550889
group_4083,-23.5223,1e-07,0.266456,0.179241
group_2010_2,-12.9313,0.1,0.2,0.1
group_765_1,-59.2427,1e-07,0.214075,0.521035
group_3820,-87.4778,1e-07,0.323351,0.469406
group_2746,-44.0417,1e-07,0.250461,0.518055
nrdR,-61.7505,1e-07,0.135849,0.0260791
group_1858_2,-34.9482,1e-07,0.21938,0.512254
yjiK,-169.796,1e-07,0.32693,0.44679
ltrA_2,-90.8349,1e-07,0.511486,0.204913
group_2170_4,-26.2702,1e-07,0.26692,0.49332
group_5767_1,-14.2107,1e-07,0.228104,0.531861
ceaC,-15.2777,1e-07,0.198854,0.512142
group_7931,-42.3413,1e-07,0.316584,0.490868
group_717,-22.4334,1e-07,0.211543,0.263444
group_4447_3,-68.7666,1e-07,0.219869,0.118447
group_4064_3,-57.9504,1e-07,0.365891,0.460312
group_6355,-19.7855,1e-07,0.394652,0.380862
ynfM,-145.519,1e-07,0.24748,0.177727
group_1304,-112.9,1e-07,0.250945,0.0585499
group_821,-123.947,1e-07,0.206817,0.158185
rfbD_1,-18.6427,1e-07,0.381562,0.435296
group_7293,-54.8111,1e-07,0.285494,0.216969
yadK_1,-23.6539,1e-07,0.118435,0.134023
bdcR,-181.252,1e-07,0.391544,0.466578
group_10381,-15.2777,1e-07,0.198854,0.512142
group_872_1,-142.3,1e-07,0.271724,0.109749
group_3181,-15.0787,1e-07,0.226153,0.265655
group_2166,-93.3186,1e-07,0.270489,0.493977
group_287,-135.83,1e-07,0.199772,0.239068
group_5083,-32.6991,1e-07,0.437638,0.425998
group_817_6,-178.124,1e-07,0.234223,0.520345
group_2037_2,-34.5616,1e-07,0.315715,0.146898
group_539,-100.594,1e-07,0.245477,0.522105
group_858,-47.4335,1e-07,0.446803,0.262834
csgB,-54.2999,1e-07,0.059739,0.052317
group_1805_6,-89.4974,1e-07,0.250468,0.239805
group_5654_8,-124.177,1e-07,0.221022,0.222605
group_2303_10,-289.898,1e-07,0.329315,0.473632
fimG_2,-78.8699,0.0119755,0.210915,0.0477224
group_12039,-15.2583,0.0233646,0.18833,0.281141
group_5898,-44.8943,1e-07,0.258698,0.250183
dcm,-188.076,1e-07,0.245217,0.252877
group_4181_2,-13.1658,1e-07,0.448868,0.34065
group_5460_1,-106.701,1e-07,0.393902,0.406476
group_10662,-34.3471,1e-07,0.246812,0.259466
group_5441_2,-19.7756,1e-07,0.395026,0.380783
dgcT_1_1,-14.1827,1e-07,0.234457,0.530584
gcvT,-113.081,1e-07,0.181169,0.12018
flhC,-139.567,1e-07,0.266065,0.186832
coaA,-120.739,1e-07,0.193929,0.136569
tfaE_2,-57.7977,1e-07,0.242355,0.534151
group_8431_4,-12.9522,0.1,0.2,0.1
group_3318_2,-6.57016,0.1,0.2,0.1
group_9927_1,-24.2844,1e-07,0.361132,0.469995
group_6758_7,-14.1305,1e-07,0.303784,0.503058
phnG,-121.622,0.00934275,0.199915,0.119999
pspF,-139.103,0.0103501,0.214255,0.11994
group_4752_1,-22.6329,1e-07,0.274952,0.503764
dgcN_2,-14.2398,1e-07,0.220031,0.533331
group_9489,-32.1718,0.0279928,0.25235,0.544493
group_6551,-58.3175,1e-07,0.230349,0.52834
group_5907_1,-11.085,0.1,0.2,0.1
group_3914_9,-39.7766,1e-07,0.536352,1
group_8435_1,-14.2068,1e-07,0.229734,0.531542
group_2519,-41.3443,1e-07,0.468234,0.332281
banIM,-19.386,1e-07,0.516072,1
group_7138_1,-31.9107,1e-07,0.230303,0.515503
rhaR_1,-137.845,1e-07,0.256584,0.151631
nanE_2,-54.8598,1e-07,0.271388,0.191604
group_3087,-25.7637,1e-07,0.228532,0.522631
group_11328_1,-11.0917,0.1,0.2,0.1
group_2800_1,-61.9008,1e-07,0.276234,0.491172
group_5952,-24.5414,1e-07,0.495926,1
kduD_1,-152.612,1e-07,0.172388,0.257301
group_6981_1,-29.589,1e-07,0.582295,1
group_3,-274.077,1e-07,0.246527,0.524032
group_9920,-14.2442,1e-07,0.21816,0.53362
epsE_1,-144.086,1e-07,0.326625,0.440194
group_3021,-19.3749,1e-07,0.533728,1
group_3958_1,-61.0714,1e-07,0.227529,0.527337
group_4304,-34.0976,1e-07,0.78857,1
group_1352,-14.0818,1e-07,0.280946,0.515755
group_3007_1,-48.1796,1e-07,0.235579,0.236559
scrK_2_1,-40.9339,1e-07,0.211618,0.205419
group_987,-11.1151,0.1,0.2,0.1
group_3385_7,-34.3432,1e-07,0.155821,0.529593
group_2710_5,-38.2369,1e-07,0.229212,0.529621
sigL,-14.2125,1e-07,0.227122,0.532039
group_6364,-170.998,1e-07,0.448883,0.175164
group_4329_2,-11.0594,0.1,0.2,0.1
group_5478_1,-29.6005,1e-07,0.476288,0.278959
group_692_2,-53.1577,1e-07,0.255489,0.252624
narK,-159.487,1e-07,0.200252,0.245102
group_3906_1,-25.2368,1e-07,0.265243,0.179145
dxs_1,-17.5522,0.1,0.2,0.1
cnu,-20.13,1e-07,0.0113459,0.0111841
virB9_1_1,-24.5429,1e-07,0.49258,1
group_2887_1,-14.2157,1e-07,0.225971,0.532262
group_7438_1,-39.6124,1e-07,0.561074,1
group_8315,-64.7868,1e-07,0.269256,0.503925
group_2232_1,-14.2123,1e-07,0.230295,0.531161
group_1585,-27.6318,1e-07,0.244225,0.520844
rop,-223.667,1e-07,0.384423,0.454263
prtR_3,-35.5137,1e-07,0.283031,0.189864
group_4744,-11.0606,0.1,0.2,0.1
group_4090_6,-45.3069,1e-07,0.379752,0.429006
group_9156,-27.8334,1e-07,0.23435,0.524032
papG_2,-12.1299,1e-07,0.212251,1e-07
group_10945,-32.8015,1e-07,0.217436,0.514278
group_3703_2,-51.3162,1e-07,0.29991,0.181903
group_6206_5,-17.5797,0.00136278,0.240109,0.265781
ydjZ_2,-108.526,0.00247651,0.187928,0.0923735
group_1218_1,-72.037,1e-07,0.236463,0.520776
group_3666_2,-67.8729,1e-07,0.258553,0.238732
group_2025_3,-119.686,1e-07,0.202415,0.52736
group_431_1,-69.2083,1e-07,0.19626,0.515438
group_4903,-109.084,1e-07,0.346855,0.450837
group_4996_1,-24.2196,0.1,0.2,0.1
group_3831_1,-22.9013,1e-07,0.508415,1e-07
group_15229,-14.2193,1e-07,0.245749,0.526153
holE,-32.8193,1e-07,0.0406257,0.0107164
ylpA_1_1,-48.4632,1e-07,0.27831,0.477758
group_4158_2,-57.1951,1e-07,0.245199,0.523543
group_3194_6,-48.8812,0.0213117,0.278136,0.0674222
group_2072_1,-49.9444,1e-07,0.499527,0.236795
group_4675_1,-194.308,1e-07,0.290621,0.515491
group_248_3,-103.444,1e-07,0.330319,0.471442
ybiO,-126.969,1e-07,0.143738,0.124319
group_6398_2,-19.2593,1e-07,0.621006,1
group_5405_3,-108.939,1e-07,0.286193,0.473179
group_6795_1,-102.346,1e-07,0.339363,0.478735
group_11816,-41.603,1e-07,0.453919,0.351463
group_2225_2,-21.4219,0.0113405,0.195861,0.275908
group_4240_1,-18.6837,1e-07,0.348147,0.476974
yeeZ,-207.152,1e-07,0.258628,0.509649
group_4882,-14.2409,1e-07,0.221918,0.532792
group_7570,-14.2409,1e-07,0.221918,0.532792
group_5752_5,-20.8322,1e-07,0.258729,0.209383
group_4802_4,-13.9952,1e-07,0.363359,0.461568
group_148_3,-91.244,1e-07,0.28014,0.499546
fliO,-169.483,1e-07,0.215606,0.262494
group_3736,-72.1541,1e-07,0.231445,0.52499
group_4598_1,-68.0866,1e-07,0.261652,0.498518
ymgF,-77.991,1e-07,0.276303,0.0440108
yfcP_3,-5.91314,0.1,0.2,0.1
gatC_3,-74.6773,1e-07,0.303861,0.475791
group_4462_3,-47.9455,1e-07,0.24937,0.0151253
group_3645_3,-14.0097,0.1,0.2,0.1
group_3865,-18.8968,0.128166,0.306264,0.539788
group_3556_3,-36.5818,1e-07,0.34252,0.450399
group_4618,-31.7256,1e-07,0.467459,0.328914
group_9276,-14.243,1e-07,0.218639,0.53357
dnaC_1_1,-214.289,1e-07,0.368405,0.484801
iolS,-123.568,1e-07,0.231926,0.0985112
group_5421,-26.3959,1e-07,0.243132,0.512436
ydfO_2,-67.6255,1e-07,0.387057,0.417465
group_2938,-58.4322,1e-07,0.354073,1
virF,-15.1431,1e-07,0.148662,0.0265207
ompX_2,-34.0976,1e-07,0.296207,0.123282
group_1220_1,-20.3091,1e-07,0.195524,0.526072
hsdM_3,-31.2937,1e-07,0.265793,0.234209
group_3778_8,-42.8855,1e-07,0.311949,0.483915
rpsR,-77.5468,1e-07,0.277827,0.0406329
group_3795_2,-39.2919,1e-07,0.413179,0.388974
group_3617_2,-14.1689,1e-07,0.266835,0.51967
group_3680_3,-19.237,1e-07,0.666037,1
pdeG,-129.022,1e-07,0.271,0.0869266
cea_1_1,-59.2322,1e-07,0.326948,0.0755332
group_5928_3,-18.7197,1e-07,0.312605,0.499549
yecS,-159.2,1e-07,0.2322,0.231746
group_728_1,-26.8428,1e-07,0.214403,0.213115
group_11648,-33.0184,1e-07,0.385798,0.401303
group_5012_4,-85.4417,1e-07,0.269111,0.216867
group_6680,-256.29,1e-07,0.361712,0.517716
ubiX,-96.1701,1e-07,0.13436,0.11503
proP_4,-49.4942,1e-07,0.484116,0.251238
group_6699,-22.9434,1e-07,0.234721,0.517541
group_7419_2,-11.1151,0.1,0.2,0.1
group_7313_1,-17.5372,1e-07,0.521912,0.193443
dus,-32.1501,1e-07,0.0235922,0.0226019
group_4781,-14.2441,1e-07,0.218187,0.533619
colC,-12.1032,1e-07,0.494117,1e-07
group_3855,-37.1557,1e-07,0.203173,0.534726
group_1971_4,-39.4742,1e-07,0.617648,0.911827
group_5958_2,-60.8953,1e-07,0.285518,0.484577
group_3166,-34.7001,1e-07,0.322368,0.466748
group_6691_3,-59.2782,1e-07,0.27452,0.194179
cysE_2,-63.7837,1e-07,0.208224,0.524237
group_4638_10,-21.3002,1e-07,0.2723,0.0346729
group_7116,-83.844,1e-07,0.306832,0.111938
group_5652_1,-28.1528,1e-07,0.295208,0.105283
cat_1,-18.7707,1e-07,0.30398,0.503623
group_3765,-19.296,1e-07,0.250805,0.248609
group_9515_2,-18.6638,1e-07,0.451767,0.368423
group_2687_8,-42.6531,1e-07,0.193234,0.268661
group_3273,-52.6483,1e-07,0.525875,0.0589454
yiaW_2,-90.6515,1e-07,0.202342,0.244305
group_3555_24,-48.3488,1e-07,0.316568,0.0189188
group_10794,-16.2944,1e-07,0.521666,0.14962
group_4442,-68.8809,1e-07,0.384331,1
pagP,-87.293,1e-07,0.134334,0.0806033
group_4899_3,-58.2925,1e-07,0.478689,0.257169
group_5179,-13.9931,1e-07,0.363695,0.461378
group_5431,-17.5797,0.00136278,0.240109,0.265781
group_2302,-129.727,1e-07,0.255142,0.123906
group_11318,-29.5525,1e-07,0.462834,1
group_2639,-110.006,1e-07,0.219935,0.525117
group_3906_9,-81.3138,1e-07,0.184329,0.514048
group_9481,-19.2941,1e-07,0.64118,1
group_1805,-23.9932,1e-07,0.481632,0.219361
group_2472_1,-34.2558,1e-07,0.721079,1
group_276,-15.8688,0.1,0.2,0.1
group_4590_2,-14.2085,1e-07,0.231299,0.530997
group_5463_6,-74.038,1e-07,0.115436,0.104131
group_6791,-34.0047,1e-07,0.302995,0.501567
clpV1_2,-89.2767,1e-07,0.229485,0.118456
group_6141,-19.279,1e-07,0.674824,1
group_5740_1,-13.9355,1e-07,0.553068,0.0424509
group_2467_2,-12.4259,1e-07,0.482836,1e-07
apaG,-91.0875,1e-07,0.267675,0.0293295
group_4133_4,-5.89894,0.1,0.2,0.1
afaD,-24.3797,1e-07,0.666092,1
group_3688_1,-37.3422,1e-07,0.236513,0.52423
group_1690_1,-27.9639,1e-07,0.308788,0.491515
group_1863_4,-163.495,1e-07,0.279137,0.187994
group_2862_4,-77.8188,1e-07,0.247483,0.505818
group_7493,-60.8561,1e-07,0.204226,0.533272
group_6907_1,-14.1801,1e-07,0.258708,0.522476
group_6632,-19.1705,1e-07,0.887416,1
gabP,-144.613,1e-07,0.219292,0.207205
group_2845_6,-92.8084,0.0281259,0.220551,0.547114
traC_1,-116.453,1e-07,0.276204,0.510785
group_1010,-101.19,1e-07,0.370171,0.474272
virB9_1,-41.4967,1e-07,0.248552,0.518188
tuaG,-38.9242,1e-07,0.521368,1e-07
group_5693,-14.0654,1e-07,0.3473,0.47204
group_8174,-95.3747,1e-07,0.519656,0.180495
group_3959_2,-14.244,1e-07,0.218081,0.53366
oppF_2,-101.715,1e-07,0.126795,0.0986407
group_2563_2,-19.3455,1e-07,0.618916,1
group_2329_12,-250.436,1e-07,0.262225,0.520526
espP,-151.588,1e-07,0.283486,0.537115
group_5970,-13.8584,1e-07,0.405821,0.427135
group_4036,-19.3825,1e-07,0.523625,1
group_9957,-66.4734,1e-07,0.221205,0.273628
group_2575,-43.6494,1e-07,0.247183,0.525467
yadV_2_2,-5.89894,0.1,0.2,0.1
rraA,-55.292,1e-07,0.129348,0.0408767
group_2659_1,-14.9715,1e-07,0.55914,1e-07
mngB,-81.6711,1e-07,0.124452,0.172287
group_104_5,-59.9362,1e-07,0.271321,0.512354
group_6927_2,-16.9116,1e-07,0.409144,1e-07
yehD_2,-12.9589,0.1,0.2,0.1
group_2817_1,-5.89894,0.1,0.2,0.1
group_3331,-15.2432,1e-07,0.239726,0.258644
tagD,-59.1696,1e-07,0.303519,0.427841
rusA_4_1,-45.9331,1e-07,0.369666,0.429031
group_2362_2,-34.5879,1e-07,0.439957,1
group_2113,-191.495,1e-07,0.344702,0.51838
group_5654_17,-17.1974,1e-07,0.53196,0.178029
group_10918,-19.2414,1e-07,0.650876,1
ccmF_2,-140.728,1e-07,0.243517,0.174304
group_4313_5,-14.2114,1e-07,0.252363,0.524113
xylA,-119.426,1e-07,0.225469,0.126235
group_9171,-14.0692,1e-07,0.346347,0.472422
group_1211,-19.3562,1e-07,0.590911,1
group_4216_2,-24.4558,1e-07,0.572054,1
group_4006,-19.2541,1e-07,0.641085,1
rhtC_2,-129.701,1e-07,0.205362,0.189541
group_1517_3,-42.6111,1e-07,0.277366,0.504344
group_3973_1,-24.831,1e-07,0.500217,0.122088
group_1235,-143.493,1e-07,0.455961,0.37883
group_7057_2,-10.8822,0.1,0.2,0.1
group_2081_1,-28.443,1e-07,0.272216,0.485224
group_5417_6,-40.0306,1e-07,0.3275,0.0609721
gmd_1_1,-12.1032,1e-07,0.494117,1e-07
group_4434,-14.218,1e-07,0.227182,0.531805
group_5,-54.0999,1e-07,0.220857,0.26115
group_1646_2,-76.1196,1e-07,0.21603,0.498232
ariR,-46.3257,1e-07,0.0492667,0.0313101
group_4310,-43.8934,1e-07,0.227167,0.263502
yceD_2,-76.0863,1e-07,0.236744,0.249669
pemI,-104.786,1e-07,0.23836,0.145563
group_4704_1,-14.0635,1e-07,0.347718,0.471815
group_5626_1,-14.2037,1e-07,0.23158,0.531173
group_7663_1,-13.7079,1e-07,0.495274,0.294923
group_6012_2,-29.4581,1e-07,0.604178,0.894857
nlhH,-61.5952,1e-07,0.143222,0.164016
group_2307_2,-132.303,1e-07,0.358732,0.211002
ydeO_1,-15.2778,1e-07,0.197095,0.512878
group_6013_2,-129.63,1e-07,0.224899,0.149951
yadV,-25.33,1e-07,0.0427643,0.0560535
group_6280,-17.5424,1e-07,0.524263,0.192086
group_12441,-38.9396,1e-07,0.366513,0.458644
group_4674_3,-25.6128,1e-07,0.299841,0.194793
group_5699_9,-80.6584,1e-07,0.265895,0.196334
ssb_4,-42.7813,1e-07,0.296214,0.172346
group_4777_1,-41.9057,1e-07,0.0945657,0.168609
group_3735_12,-17.0676,1e-07,0.118039,0.0434174
group_2444_2,-14.2446,1e-07,0.217582,0.533742
group_6116_6,-170.395,1e-07,0.270424,0.235377
yhjJ,-85.4315,1e-07,0.219214,0.0361245
group_1347_1,-11.0603,0.1,0.2,0.1
tetR,-22.9904,1e-07,0.252741,0.20201
group_1198_1,-19.3115,1e-07,0.591473,1
group_14309,-14.1671,1e-07,0.243174,0.528409
group_4361,-163.082,1e-07,0.275949,0.222803
group_2551_1,-38.1264,1e-07,0.363402,0.442789
sfmF,-88.8877,1e-07,0.179344,0.170648
ybbH_1,-66.6369,1e-07,0.251543,0.512945
group_4636,-76.3668,1e-07,0.250287,0.507386
yfkM,-35.901,1e-07,0.249498,0.0211987
group_7424,-13.8769,1e-07,0.378941,0.452138
group_10011,-14.1372,1e-07,0.272857,0.517975
group_11530,-24.5332,1e-07,0.503734,1
group_3010_3,-49.1053,1e-07,0.264522,0.126407
group_5168_1,-15.3187,1e-07,0.208032,0.506481
ureD,-42.5491,1e-07,0.278288,0.222872
group_3971_1,-39.7498,1e-07,0.466524,0.088124
group_8731_1,-39.1847,1e-07,0.328332,0.486751
group_15214,-14.9915,1e-07,0.236169,0.256365
group_4825_3,-16.5256,1e-07,0.505502,0.154072
group_2514,-18.0983,1e-07,0.484751,0.138296
group_8493_1,-41.0896,1e-07,0.252182,0.522013
group_4512_1,-19.3594,1e-07,0.599548,1
group_3790_2,-53.8691,1e-07,0.257794,0.500344
rnk,-62.8341,1e-07,0.0741643,0.0816083
cai_1_1,-122.582,1e-07,0.356041,0.454373
group_2941_2,-18.6592,1e-07,0.332045,0.489239
group_1560,-35.388,1e-07,0.286419,0.22212
group_7606_1,-14.229,1e-07,0.228489,0.53154
group_4144_1,-22.8246,1e-07,0.268096,0.234546
group_5449_3,-37.0928,1e-07,0.308128,0.126599
group_4046,-22.3795,1e-07,0.24905,0.513991
degS,-115.805,1e-07,0.146946,0.105481
group_3003,-14.098,1e-07,0.328262,0.483957
group_11947,-19.3845,1e-07,0.520144,1
group_10776,-14.1715,1e-07,0.267624,0.519276
idi_2,-41.6196,1e-07,0.271688,0.234676
group_5855_4,-22.3689,1e-07,0.251751,0.513147
group_2078_2,-41.0373,1e-07,0.257121,0.501249
group_8008,-64.9626,1e-07,0.215874,0.0624009
group_3735_9,-37.8424,1e-07,0.354878,0.448453
group_9005_1,-24.3542,1e-07,0.491731,0.107984
group_7050_2,-52.702,1e-07,0.28435,0.125865
gpsA,-152.822,1e-07,0.244357,0.209142
group_1328_3,-69.6603,1e-07,0.230109,0.259621
group_6507_3,-103.414,1e-07,0.278217,0.504463
group_7247,-49.1984,1e-07,0.252952,0.521591
group_5656_1,-41.9027,1e-07,0.373655,0.437053
group_3737_4,-110.341,1e-07,0.218304,0.143642
group_3465,-13.6923,1e-07,0.0656692,0.0279888
fruB,-140.513,1e-07,0.166389,0.181402
kpsT_1_1,-25.3077,1e-07,0.221715,0.0327622
group_9658_3,-73.0087,1e-07,0.165483,0.433726
group_7159_3,-74.2386,1e-07,0.187437,0.535043
spaS_1_1,-14.1863,1e-07,0.252492,0.524522
group_765,-51.5031,1e-07,0.213302,0.265478
group_3662_2,-26.5257,1e-07,0.245075,0.499114
group_3258,-22.2987,1e-07,0.559846,1e-07
group_5339_1,-18.2725,1e-07,0.339821,0.469862
group_2905_2,-15.261,0.1,0.2,0.1
group_768_1,-45.9942,1e-07,0.24277,1e-07
group_3186_1,-46.9284,1e-07,0.294882,0.173572
psuT_2,-44.1211,1e-07,0.522033,0.0589389
group_3753,-20.4233,1e-07,0.503376,0.221967
group_9459,-22.2987,1e-07,0.559846,1e-07
patB,-85.255,1e-07,0.38475,0.421679
group_237,-248.196,1e-07,0.29001,0.552025
group_5067_1,-24.9369,1e-07,0.451498,1e-07
group_7081_2,-19.3882,1e-07,0.510746,1
clpP,-82.1226,1e-07,0.170226,0.0462908
group_5258_4,-33.8661,1e-07,0.280414,0.174696
group_10823,-19.4002,1e-07,0.248618,0.528574
group_2543_6,-14.2204,1e-07,0.24462,0.526452
group_7217,-19.1359,1e-07,0.317836,0.497564
group_1939_9,-19.2286,1e-07,0.669694,1
group_6197,-21.1969,1e-07,0.202429,0.520114
group_1712_1,-9.84565,0.1,0.2,0.1
group_8389_3,-61.8338,1e-07,0.279591,0.0806871
group_513_1,-86.7274,1e-07,0.288967,0.200385
yjcS,-135.773,1e-07,0.271742,0.153204
group_3438_2,-103.303,1e-07,0.458712,0.457043
group_11144,-11.0674,0.1,0.2,0.1
group_6377,-14.2156,1e-07,0.226216,0.53219
group_11883,-15.261,0.1,0.2,0.1
group_9074_1,-20.2087,1e-07,0.281509,0.485109
group_2556,-91.9094,1e-07,0.214491,0.0775371
group_3638,-22.6918,1e-07,0.492038,0.13726
group_1045,-65.6751,1e-07,0.234562,0.512089
group_11260_1,-34.6799,1e-07,0.670147,1
group_2245_2,-58.0747,1e-07,0.186415,0.0571825
group_2604,-50.8965,1e-07,0.250363,0.514992
yhcR_2_1,-55.9044,1e-07,0.253733,0.253227
group_1775_1,-24.9263,1e-07,0.395433,0.395104
ulaG,-122.746,1e-07,0.21287,0.15817
group_3101_1,-29.0469,1e-07,0.148689,0.524051
group_9810,-30.7612,1e-07,0.231669,0.26501
nfdA,-11.4284,1e-07,0.276862,1e-07
yehC_1,-48.7511,1e-07,0.213435,0.20765
recQ_2,-42.1618,1e-07,0.208946,0.187191
group_5721,-19.3209,1e-07,0.57057,1
group_7283,-45.1471,1e-07,0.343554,0.467565
group_2271_1,-88.8987,1e-07,0.476589,0.27486
group_759,-189.441,1e-07,0.42163,0.424404
group_5471,-16.9116,1e-07,0.409144,1e-07
sfsA,-61.5823,1e-07,0.150307,0.0237262
group_704,-69.6179,1e-07,0.318724,0.470614
group_6937,-14.1372,1e-07,0.272857,0.517975
group_2796,-25.7303,1e-07,0.264407,0.506282
casC_1,-13.7346,1e-07,0.42415,0.411023
ipgE,-9.84565,0.1,0.2,0.1
group_6413_1,-22.3858,1e-07,0.253426,0.511541
group_6683_1,-89.995,1e-07,0.269159,0.1854
group_2096_6,-5.89894,0.1,0.2,0.1
group_4442_9,-47.8918,1e-07,0.22869,0.0196957
group_651,-25.8377,1e-07,0.13801,0.0951258
group_9395,-26.4818,1e-07,0.385874,0.422565
group_1646_3,-19.7672,1e-07,0.307276,0.0675756
group_5024,-69.4501,1e-07,0.404318,0.194749
group_5463_9,-15.3001,0.1,0.2,0.1
group_3821_3,-39.0046,1e-07,0.216723,0.532653
fetA,-137.166,1e-07,0.20095,0.210347
ydcP_1,-132.247,1e-07,0.0501173,0.224397
group_7164_1,-53.3734,1e-07,0.21893,0.530603
tnsC,-39.6567,1e-07,0.312707,0.0329377
yfcE,-87.4373,1e-07,0.184893,0.0480384
group_3199,-77.9706,1e-07,0.248708,0.0415678
group_2378_1,-13.8513,1e-07,0.391409,0.441648
group_8064_2,-44.5901,1e-07,0.286148,0.098131
group_6066_10,-8.76065,0.1,0.2,0.1
group_8923,-32.3,1e-07,0.385442,0.431884
group_8411,-28.193,1e-07,0.373321,0.446184
rpmF,-65.9645,1e-07,0.0985225,0.0418928
group_6031_1,-13.9573,1e-07,0.387925,0.441298
group_1317_4,-11.0873,0.1,0.2,0.1
dgkA,-110.645,1e-07,0.212603,0.109833
yccX,-125.451,0.0027831,0.254167,0.104575
group_3519_12,-51.92,1e-07,0.312332,0.130635
group_7895,-43.2083,1e-07,0.26837,0.510915
group_2949_1,-14.244,1e-07,0.218081,0.53366
group_7452_3,-24.218,1e-07,0.978219,1
group_2888_5,-41.5536,1e-07,0.395598,0.220173
group_3730,-29.5781,1e-07,0.629344,1
rihC,-170.991,1e-07,0.281057,0.185934
group_7225_3,-12.7981,0.1,0.2,0.1
ycjG,-126.736,1e-07,0.253051,0.128285
group_2228_6,-32.4948,1e-07,0.426464,0.423237
copA_2,-29.357,1e-07,0.794759,1
ydhX_1,-109.261,1e-07,0.156243,0.127909
intQ_2_3,-33.8488,1e-07,0.209494,0.516051
group_696_4,-30.8339,1e-07,0.242333,0.234709
group_3670_1,-82.4725,1e-07,0.478044,0.160594
group_6300,-30.4649,1e-07,0.277117,0.532872
ydeO,-122.341,1e-07,0.191165,0.171495
group_5226,-11.7552,0.1,0.2,0.1
group_8640,-19.1798,1e-07,0.735066,1
group_4323_1,-14.2482,1e-07,0.215927,0.534018
ymiA,-71.5688,1e-07,0.141339,0.0414881
group_1312,-14.2109,1e-07,0.228442,0.531756
sucA,-148.691,1e-07,0.243931,0.182277
roxA,-145.939,1e-07,0.26166,0.142645
group_9521,-38.6972,1e-07,0.512355,0.216208
group_4234_2,-18.6547,1e-07,0.30692,0.160628
group_4707,-31.0385,1e-07,0.294574,0.476164
group_6362_3,-129.172,1e-07,0.198313,0.530443
iolS_4,-15.8533,0.1,0.2,0.1
ydfK_1,-99.5173,1e-07,0.279453,0.0503802
group_6480,-14.2064,1e-07,0.229919,0.531505
group_4328,-32.9592,1e-07,0.30233,0.48638
group_4176_2,-25.9779,1e-07,0.332297,0.0519314
group_1490_1,-22.5232,1e-07,0.456968,1e-07
hcaR_1,-141.038,1e-07,0.257501,0.152664
group_3737_2,-14.2441,1e-07,0.217893,0.533694
group_3007_2,-74.7352,1e-07,0.231434,0.515308
yjjQ,-182.557,1e-07,0.246085,0.247979
yidI,-51.9433,0.015643,0.0902747,0.0790635
kpsT_2,-123.358,1e-07,0.207288,0.537524
group_6668_5,-22.683,1e-07,0.169396,0.528788
group_6545,-74.7912,1e-07,0.22541,0.527172
group_1584_1,-99.985,1e-07,0.264213,0.512442
rfbX,-28.1274,1e-07,0.377453,0.44349
group_532,-27.7247,1e-07,0.190694,0.516316
group_5403,-14.2092,1e-07,0.230255,0.531322
group_2885,-21.7711,1e-07,0.495861,0.277917
group_6056_1,-24.3993,1e-07,0.694276,1
group_6030_1,-19.2908,1e-07,0.649873,1
capD_1_1,-20.307,1e-07,0.225457,0.516771
pdxA2,-21.4371,0.0153819,0.191362,0.277726
group_4565_1,-29.8584,1e-07,0.502943,1e-07
group_3429_3,-39.4353,1e-07,0.216018,0.194787
cobS,-170.983,1e-07,0.254713,0.227473
ackA,-42.3522,1e-07,0.0445526,0.0302981
group_2952_3,-25.1161,1e-07,0.378376,0.416514
group_3148_3,-18.7143,1e-07,0.422009,0.409604
group_5713,-69.9248,1e-07,0.379511,0.439035
group_12537,-36.4373,1e-07,0.212351,0.519698
group_2707_4,-50.0619,1e-07,0.233997,0.242363
group_10525_1,-79.2667,1e-07,0.375368,0.124842
adhP,-116.031,1e-07,0.167004,0.168275
group_3107_1,-12.4233,1e-07,0.477967,1e-07
group_5067_3,-14.176,1e-07,0.257901,0.522989
group_9971,-24.478,1e-07,0.540172,1
rnhB,-87.6663,1e-07,0.133251,0.130213
group_6608_1,-17.5653,1e-07,0.242806,0.263987
group_1964_7,-5.91328,0.1,0.2,0.1
group_6051,-43.1474,1e-07,0.332728,0.470864
group_5570_4,-64.9735,1e-07,0.286076,0.485313
group_3739,-14.1959,1e-07,0.237669,0.529606
repA_1,-225.726,1e-07,0.232137,0.493633
group_3734_3,-64.3529,1e-07,0.10182,0.0793777
group_4998_2,-14.1849,1e-07,0.253138,0.524357
group_2242,-55.9868,1e-07,0.226037,0.0417991
group_3102_1,-12.9537,0.1,0.2,0.1
group_11717,-39.0634,1e-07,0.30892,0.499338
group_2303_20,-21.4449,1e-07,0.175336,0.528052
